Transfer Date by Week,Transfer Year,RIN Year,Fuel (D Code),QAP Service Type,RIN Price
"5/18/2015","2015","2014","D6","Unverified","$0.68"
"5/18/2015","2015","2015","D3","Q-RIN","$1.02"
"5/18/2015","2015","2015","D3","Unverified","$0.84"
"5/18/2015","2015","2015","D4","Q-RIN","$0.86"
"5/18/2015","2015","2015","D4","Unverified","$0.85"
"5/18/2015","2015","2015","D5","Unverified","$0.84"
"5/18/2015","2015","2015","D6","Unverified","$0.70"
"5/25/2015","2015","2013","D4","Unverified","$0.76"
"5/25/2015","2015","2013","D6","Unverified","$0.69"
"5/25/2015","2015","2014","D4","Q-RIN","$0.79"
"5/25/2015","2015","2014","D4","Unverified","$0.79"
"5/25/2015","2015","2014","D5","Unverified","$0.82"
"5/25/2015","2015","2014","D6","Unverified","$0.74"
"5/25/2015","2015","2015","D3","Q-RIN","$0.98"
"5/25/2015","2015","2015","D3","Unverified","$1.29"
"5/25/2015","2015","2015","D4","Q-RIN","$0.88"
"5/25/2015","2015","2015","D4","Unverified","$0.85"
"5/25/2015","2015","2015","D5","Unverified","$0.79"
"5/25/2015","2015","2015","D6","Unverified","$0.70"
"6/1/2015","2015","2013","D5","Unverified","$0.42"
"6/1/2015","2015","2014","D4","Unverified","$0.84"
"6/1/2015","2015","2014","D6","Unverified","$0.65"
"6/1/2015","2015","2015","D3","Q-RIN","$1.06"
"6/1/2015","2015","2015","D4","Q-RIN","$0.88"
"6/1/2015","2015","2015","D4","Unverified","$0.85"
"6/1/2015","2015","2015","D5","Unverified","$0.70"
"6/1/2015","2015","2015","D6","Q-RIN","$0.45"
"6/1/2015","2015","2015","D6","Unverified","$0.62"
"6/8/2015","2015","2013","D4","Unverified","$0.41"
"6/8/2015","2015","2013","D5","Unverified","$0.38"
"6/8/2015","2015","2013","D6","Unverified","$0.39"
"6/8/2015","2015","2014","D3","Unverified","$0.89"
"6/8/2015","2015","2014","D4","Q-RIN","$0.95"
"6/8/2015","2015","2014","D4","Unverified","$0.83"
"6/8/2015","2015","2014","D6","Unverified","$0.54"
"6/8/2015","2015","2015","D3","Q-RIN","$1.28"
"6/8/2015","2015","2015","D4","Q-RIN","$0.87"
"6/8/2015","2015","2015","D4","Unverified","$0.90"
"6/8/2015","2015","2015","D6","Unverified","$0.63"
"6/15/2015","2015","2013","D4","Unverified","$0.87"
"6/15/2015","2015","2013","D6","Unverified","$0.40"
"6/15/2015","2015","2014","D3","Unverified","$0.91"
"6/15/2015","2015","2014","D4","Q-RIN","$0.80"
"6/15/2015","2015","2014","D4","Unverified","$0.82"
"6/15/2015","2015","2014","D5","Unverified","$0.70"
"6/15/2015","2015","2014","D6","Unverified","$0.55"
"6/15/2015","2015","2015","D4","Q-RIN","$0.86"
"6/15/2015","2015","2015","D4","Unverified","$0.87"
"6/15/2015","2015","2015","D5","Q-RIN","$0.85"
"6/15/2015","2015","2015","D5","Unverified","$0.82"
"6/15/2015","2015","2015","D6","Q-RIN","$0.70"
"6/15/2015","2015","2015","D6","Unverified","$0.59"
"6/22/2015","2015","2013","D4","Unverified","$0.41"
"6/22/2015","2015","2013","D5","Unverified","$0.53"
"6/22/2015","2015","2013","D6","Unverified","$0.40"
"6/22/2015","2015","2014","D3","Unverified","$0.95"
"6/22/2015","2015","2014","D4","Unverified","$0.81"
"6/22/2015","2015","2014","D5","Unverified","$0.77"
"6/22/2015","2015","2014","D6","Unverified","$0.65"
"6/22/2015","2015","2015","D3","Q-RIN","$1.04"
"6/22/2015","2015","2015","D3","Unverified","$0.97"
"6/22/2015","2015","2015","D4","Q-RIN","$0.81"
"6/22/2015","2015","2015","D4","Unverified","$0.85"
"6/22/2015","2015","2015","D5","Q-RIN","$0.82"
"6/22/2015","2015","2015","D6","Q-RIN","$0.73"
"6/22/2015","2015","2015","D6","Unverified","$0.60"
"6/29/2015","2015","2013","D4","Unverified","$0.63"
"6/29/2015","2015","2013","D5","Unverified","$0.70"
"6/29/2015","2015","2013","D6","Unverified","$0.69"
"6/29/2015","2015","2014","D4","Q-RIN","$0.81"
"6/29/2015","2015","2014","D4","Unverified","$0.82"
"6/29/2015","2015","2014","D5","Unverified","$0.75"
"6/29/2015","2015","2014","D6","Unverified","$0.56"
"6/29/2015","2015","2015","D3","Unverified","$0.99"
"6/29/2015","2015","2015","D4","Q-RIN","$0.86"
"6/29/2015","2015","2015","D4","Unverified","$0.87"
"6/29/2015","2015","2015","D5","Q-RIN","$0.93"
"6/29/2015","2015","2015","D6","Q-RIN","$0.63"
"6/29/2015","2015","2015","D6","Unverified","$0.59"
"7/6/2015","2015","2012","D6","Unverified","$0.46"
"7/6/2015","2015","2013","D4","Unverified","$0.50"
"7/6/2015","2015","2013","D6","Unverified","$0.45"
"7/6/2015","2015","2014","D3","Unverified","$1.02"
"7/6/2015","2015","2014","D4","Q-RIN","$0.78"
"7/6/2015","2015","2014","D4","Unverified","$0.81"
"7/6/2015","2015","2014","D6","Unverified","$0.45"
"7/6/2015","2015","2015","D3","Q-RIN","$0.97"
"7/6/2015","2015","2015","D4","Q-RIN","$0.86"
"7/6/2015","2015","2015","D4","Unverified","$0.86"
"7/6/2015","2015","2015","D5","Q-RIN","$0.85"
"7/6/2015","2015","2015","D5","Unverified","$0.44"
"7/6/2015","2015","2015","D6","Q-RIN","$0.72"
"7/6/2015","2015","2015","D6","Unverified","$0.52"
"7/13/2015","2015","2013","D4","Unverified","$0.47"
"7/13/2015","2015","2014","D4","Q-RIN","$0.80"
"7/13/2015","2015","2014","D4","Unverified","$0.80"
"7/13/2015","2015","2014","D5","Unverified","$0.73"
"7/13/2015","2015","2014","D6","Unverified","$0.47"
"7/13/2015","2015","2015","D3","Q-RIN","$0.89"
"7/13/2015","2015","2015","D3","Unverified","$0.77"
"7/13/2015","2015","2015","D4","Q-RIN","$0.83"
"7/13/2015","2015","2015","D4","Unverified","$0.84"
"7/13/2015","2015","2015","D5","Q-RIN","$0.74"
"7/13/2015","2015","2015","D5","Unverified","$0.71"
"7/13/2015","2015","2015","D6","Q-RIN","$0.71"
"7/13/2015","2015","2015","D6","Unverified","$0.50"
"7/20/2015","2015","2014","D3","Unverified","$1.10"
"7/20/2015","2015","2014","D4","Unverified","$0.80"
"7/20/2015","2015","2014","D6","Unverified","$0.50"
"7/20/2015","2015","2015","D3","Q-RIN","$0.93"
"7/20/2015","2015","2015","D3","Unverified","$1.01"
"7/20/2015","2015","2015","D4","Q-RIN","$0.82"
"7/20/2015","2015","2015","D4","Unverified","$0.81"
"7/20/2015","2015","2015","D6","Unverified","$0.53"
"7/27/2015","2015","2013","D4","Unverified","$0.45"
"7/27/2015","2015","2013","D5","Unverified","$0.44"
"7/27/2015","2015","2013","D6","Unverified","$0.41"
"7/27/2015","2015","2014","D4","Unverified","$0.70"
"7/27/2015","2015","2014","D5","Unverified","$0.67"
"7/27/2015","2015","2014","D6","Unverified","$0.40"
"7/27/2015","2015","2015","D3","Q-RIN","$1.13"
"7/27/2015","2015","2015","D3","Unverified","$1.22"
"7/27/2015","2015","2015","D4","Q-RIN","$0.82"
"7/27/2015","2015","2015","D4","Unverified","$0.79"
"7/27/2015","2015","2015","D5","Unverified","$0.60"
"7/27/2015","2015","2015","D6","Q-RIN","$0.71"
"7/27/2015","2015","2015","D6","Unverified","$0.44"
"8/3/2015","2015","2014","D4","Unverified","$0.70"
"8/3/2015","2015","2014","D5","Unverified","$0.77"
"8/3/2015","2015","2014","D6","Unverified","$0.44"
"8/3/2015","2015","2015","D3","Q-RIN","$1.02"
"8/3/2015","2015","2015","D4","Q-RIN","$0.80"
"8/3/2015","2015","2015","D4","Unverified","$0.83"
"8/3/2015","2015","2015","D6","Q-RIN","$0.42"
"8/3/2015","2015","2015","D6","Unverified","$0.45"
"8/10/2015","2015","2013","D4","Unverified","$0.76"
"8/10/2015","2015","2014","D4","Unverified","$0.66"
"8/10/2015","2015","2014","D6","Unverified","$0.43"
"8/10/2015","2015","2015","D3","Q-RIN","$1.09"
"8/10/2015","2015","2015","D4","Q-RIN","$0.77"
"8/10/2015","2015","2015","D4","Unverified","$0.83"
"8/10/2015","2015","2015","D5","Unverified","$0.43"
"8/10/2015","2015","2015","D6","Q-RIN","$0.73"
"8/10/2015","2015","2015","D6","Unverified","$0.43"
"8/17/2015","2015","2013","D4","Unverified","$0.45"
"8/17/2015","2015","2013","D5","Unverified","$0.41"
"8/17/2015","2015","2013","D6","Unverified","$0.41"
"8/17/2015","2015","2014","D4","Unverified","$0.65"
"8/17/2015","2015","2014","D6","Unverified","$0.41"
"8/17/2015","2015","2015","D3","Q-RIN","$0.91"
"8/17/2015","2015","2015","D4","Q-RIN","$0.80"
"8/17/2015","2015","2015","D4","Unverified","$0.78"
"8/17/2015","2015","2015","D6","Q-RIN","$0.98"
"8/17/2015","2015","2015","D6","Unverified","$0.46"
"8/24/2015","2015","2013","D4","Unverified","$0.41"
"8/24/2015","2015","2013","D5","Unverified","$0.41"
"8/24/2015","2015","2013","D6","Unverified","$0.38"
"8/24/2015","2015","2014","D4","Unverified","$0.77"
"8/24/2015","2015","2014","D5","Unverified","$0.61"
"8/24/2015","2015","2014","D6","Unverified","$0.40"
"8/24/2015","2015","2015","D3","Q-RIN","$0.96"
"8/24/2015","2015","2015","D3","Unverified","$0.64"
"4/9/2018","2018","2017","D4","Unverified","$0.69"
"4/9/2018","2018","2017","D6","Q-RIN","$0.29"
"4/9/2018","2018","2017","D6","Unverified","$0.38"
"4/9/2018","2018","2018","D3","Q-RIN","$2.52"
"4/9/2018","2018","2018","D4","Q-RIN","$0.72"
"4/9/2018","2018","2018","D4","Unverified","$0.79"
"4/9/2018","2018","2018","D6","Q-RIN","$0.35"
"4/9/2018","2018","2018","D6","Unverified","$0.55"
"4/16/2018","2018","2017","D4","Q-RIN","$0.56"
"4/16/2018","2018","2017","D4","Unverified","$0.53"
"4/16/2018","2018","2017","D6","Q-RIN","$0.62"
"4/16/2018","2018","2017","D6","Unverified","$0.33"
"4/16/2018","2018","2018","D3","Q-RIN","$2.38"
"4/16/2018","2018","2018","D4","Q-RIN","$0.78"
"4/16/2018","2018","2018","D4","Unverified","$0.73"
"4/16/2018","2018","2018","D5","Unverified","$0.60"
"4/16/2018","2018","2018","D6","Q-RIN","$0.35"
"4/16/2018","2018","2018","D6","Unverified","$0.56"
"4/23/2018","2018","2017","D3","Q-RIN","$2.47"
"4/23/2018","2018","2017","D4","Q-RIN","$0.62"
"4/23/2018","2018","2017","D4","Unverified","$0.57"
"4/23/2018","2018","2017","D6","Q-RIN","$0.33"
"4/23/2018","2018","2017","D6","Unverified","$0.34"
"4/23/2018","2018","2018","D3","Q-RIN","$2.46"
"4/23/2018","2018","2018","D3","Unverified","$2.49"
"4/23/2018","2018","2018","D4","Q-RIN","$0.74"
"4/23/2018","2018","2018","D4","Unverified","$0.74"
"4/23/2018","2018","2018","D5","Unverified","$0.58"
"4/23/2018","2018","2018","D6","Unverified","$0.51"
"4/30/2018","2018","2017","D3","Q-RIN","$2.47"
"4/30/2018","2018","2017","D4","Q-RIN","$0.64"
"4/30/2018","2018","2017","D4","Unverified","$0.74"
"4/30/2018","2018","2017","D6","Q-RIN","$0.31"
"4/30/2018","2018","2017","D6","Unverified","$0.31"
"4/30/2018","2018","2018","D3","Q-RIN","$2.54"
"4/30/2018","2018","2018","D4","Q-RIN","$0.78"
"4/30/2018","2018","2018","D4","Unverified","$0.77"
"4/30/2018","2018","2018","D5","Q-RIN","$0.53"
"4/30/2018","2018","2018","D6","Q-RIN","$0.35"
"4/30/2018","2018","2018","D6","Unverified","$0.46"
"5/7/2018","2018","2017","D4","Q-RIN","$0.45"
"5/7/2018","2018","2017","D4","Unverified","$0.40"
"5/7/2018","2018","2017","D6","Unverified","$0.30"
"5/7/2018","2018","2018","D3","Q-RIN","$2.50"
"5/7/2018","2018","2018","D4","Q-RIN","$0.71"
"5/7/2018","2018","2018","D4","Unverified","$0.67"
"5/7/2018","2018","2018","D6","Q-RIN","$0.30"
"5/7/2018","2018","2018","D6","Unverified","$0.50"
"5/14/2018","2018","2017","D3","Q-RIN","$2.44"
"5/14/2018","2018","2017","D4","Q-RIN","$0.63"
"5/14/2018","2018","2017","D4","Unverified","$0.48"
"5/14/2018","2018","2017","D6","Unverified","$0.37"
"5/14/2018","2018","2018","D3","Q-RIN","$2.26"
"5/14/2018","2018","2018","D4","Q-RIN","$0.64"
"5/14/2018","2018","2018","D4","Unverified","$0.69"
"5/14/2018","2018","2018","D6","Q-RIN","$0.32"
"5/14/2018","2018","2018","D6","Unverified","$0.46"
"5/21/2018","2018","2017","D3","Q-RIN","$2.31"
"5/21/2018","2018","2017","D4","Q-RIN","$0.42"
"5/21/2018","2018","2017","D4","Unverified","$0.44"
"5/21/2018","2018","2017","D5","Unverified","$0.35"
"5/21/2018","2018","2017","D6","Unverified","$0.35"
"5/21/2018","2018","2018","D3","Q-RIN","$2.56"
"5/21/2018","2018","2018","D3","Unverified","$2.20"
"5/21/2018","2018","2018","D4","Q-RIN","$0.67"
"5/21/2018","2018","2018","D4","Unverified","$0.71"
"5/21/2018","2018","2018","D5","Q-RIN","$0.47"
"5/21/2018","2018","2018","D5","Unverified","$0.44"
"5/21/2018","2018","2018","D6","Unverified","$0.43"
"5/28/2018","2018","2017","D3","Q-RIN","$2.40"
"5/28/2018","2018","2017","D4","Q-RIN","$0.34"
"5/28/2018","2018","2017","D4","Unverified","$0.47"
"5/28/2018","2018","2017","D6","Q-RIN","$0.26"
"5/28/2018","2018","2017","D6","Unverified","$0.29"
"5/28/2018","2018","2018","D3","Q-RIN","$2.61"
"5/28/2018","2018","2018","D4","Q-RIN","$0.58"
"5/28/2018","2018","2018","D4","Unverified","$0.67"
"5/28/2018","2018","2018","D5","Q-RIN","$0.45"
"5/28/2018","2018","2018","D6","Q-RIN","$0.36"
"5/28/2018","2018","2018","D6","Unverified","$0.38"
"6/4/2018","2018","2017","D3","Q-RIN","$2.26"
"6/4/2018","2018","2017","D4","Q-RIN","$0.67"
"6/4/2018","2018","2017","D4","Unverified","$0.56"
"6/4/2018","2018","2017","D6","Unverified","$0.26"
"6/4/2018","2018","2018","D3","Q-RIN","$2.43"
"6/4/2018","2018","2018","D4","Q-RIN","$0.76"
"6/4/2018","2018","2018","D4","Unverified","$0.89"
"6/4/2018","2018","2018","D6","Unverified","$0.49"
"6/11/2018","2018","2017","D3","Q-RIN","$2.26"
"6/11/2018","2018","2017","D4","Q-RIN","$0.58"
"6/11/2018","2018","2017","D4","Unverified","$0.36"
"6/11/2018","2018","2017","D6","Q-RIN","$0.27"
"6/11/2018","2018","2017","D6","Unverified","$0.27"
"6/11/2018","2018","2018","D3","Q-RIN","$2.46"
"6/11/2018","2018","2018","D3","Unverified","$2.25"
"6/11/2018","2018","2018","D4","Q-RIN","$0.64"
"6/11/2018","2018","2018","D4","Unverified","$0.70"
"6/11/2018","2018","2018","D5","Unverified","$0.48"
"6/11/2018","2018","2018","D6","Unverified","$0.41"
"6/18/2018","2018","2017","D3","Q-RIN","$2.44"
"6/18/2018","2018","2017","D4","Q-RIN","$0.35"
"6/18/2018","2018","2017","D4","Unverified","$0.37"
"6/18/2018","2018","2017","D6","Q-RIN","$0.17"
"6/18/2018","2018","2017","D6","Unverified","$0.41"
"6/18/2018","2018","2018","D3","Q-RIN","$2.35"
"6/18/2018","2018","2018","D4","Q-RIN","$0.78"
"6/18/2018","2018","2018","D4","Unverified","$0.72"
"6/18/2018","2018","2018","D6","Unverified","$0.44"
"6/25/2018","2018","2017","D4","Q-RIN","$0.44"
"6/25/2018","2018","2017","D4","Unverified","$0.42"
"6/25/2018","2018","2017","D6","Q-RIN","$0.34"
"6/25/2018","2018","2017","D6","Unverified","$0.30"
"6/25/2018","2018","2018","D3","Q-RIN","$2.50"
"6/25/2018","2018","2018","D3","Unverified","$2.25"
"6/25/2018","2018","2018","D4","Q-RIN","$0.73"
"6/25/2018","2018","2018","D4","Unverified","$0.66"
"6/25/2018","2018","2018","D5","Q-RIN","$0.42"
"6/25/2018","2018","2018","D6","Unverified","$0.47"
"7/2/2018","2018","2017","D3","Q-RIN","$2.26"
"7/2/2018","2018","2017","D4","Q-RIN","$0.37"
"7/2/2018","2018","2017","D4","Unverified","$0.40"
"7/2/2018","2018","2017","D6","Q-RIN","$0.23"
"7/2/2018","2018","2017","D6","Unverified","$0.24"
"7/2/2018","2018","2018","D3","Q-RIN","$2.38"
"7/2/2018","2018","2018","D4","Q-RIN","$0.62"
"7/2/2018","2018","2018","D4","Unverified","$0.66"
"7/2/2018","2018","2018","D6","Unverified","$0.44"
"7/9/2018","2018","2017","D3","Q-RIN","$2.34"
"7/9/2018","2018","2017","D4","Unverified","$0.36"
"7/9/2018","2018","2017","D6","Unverified","$0.26"
"7/9/2018","2018","2018","D3","Q-RIN","$2.30"
"7/9/2018","2018","2018","D4","Q-RIN","$0.55"
"7/9/2018","2018","2018","D4","Unverified","$0.56"
"7/9/2018","2018","2018","D6","Unverified","$0.33"
"7/16/2018","2018","2017","D3","Q-RIN","$2.18"
"7/16/2018","2018","2017","D4","Q-RIN","$0.34"
"7/16/2018","2018","2017","D4","Unverified","$0.36"
"7/16/2018","2018","2017","D6","Unverified","$0.23"
"7/16/2018","2018","2018","D3","Q-RIN","$1.92"
"7/16/2018","2018","2018","D4","Q-RIN","$0.57"
"7/16/2018","2018","2018","D4","Unverified","$0.56"
"7/16/2018","2018","2018","D6","Unverified","$0.32"
"7/23/2018","2018","2017","D3","Q-RIN","$2.40"
"7/23/2018","2018","2017","D4","Q-RIN","$0.44"
"7/23/2018","2018","2017","D4","Unverified","$0.32"
"7/23/2018","2018","2017","D6","Unverified","$0.21"
"7/23/2018","2018","2018","D3","Q-RIN","$2.27"
"7/23/2018","2018","2018","D4","Q-RIN","$0.59"
"7/23/2018","2018","2018","D4","Unverified","$0.61"
"7/23/2018","2018","2018","D6","Q-RIN","$0.25"
"7/23/2018","2018","2018","D6","Unverified","$0.30"
"7/30/2018","2018","2017","D4","Q-RIN","$0.30"
"7/30/2018","2018","2017","D4","Unverified","$0.27"
"7/30/2018","2018","2017","D6","Q-RIN","$0.28"
"7/30/2018","2018","2017","D6","Unverified","$0.22"
"7/30/2018","2018","2018","D3","Q-RIN","$2.37"
"7/30/2018","2018","2018","D4","Q-RIN","$0.51"
"7/30/2018","2018","2018","D4","Unverified","$0.49"
"7/30/2018","2018","2018","D5","Q-RIN","$0.36"
"7/30/2018","2018","2018","D6","Unverified","$0.28"
"8/6/2018","2018","2017","D3","Q-RIN","$2.19"
"8/6/2018","2018","2017","D4","Q-RIN","$0.42"
"8/6/2018","2018","2017","D4","Unverified","$0.35"
"8/6/2018","2018","2017","D6","Unverified","$0.17"
"8/6/2018","2018","2018","D3","Q-RIN","$2.22"
"8/6/2018","2018","2018","D4","Q-RIN","$0.51"
"8/6/2018","2018","2018","D4","Unverified","$0.50"
"8/6/2018","2018","2018","D5","Unverified","$0.37"
"8/6/2018","2018","2018","D6","Unverified","$0.29"
"8/13/2018","2018","2017","D3","Q-RIN","$2.14"
"8/13/2018","2018","2017","D4","Q-RIN","$0.29"
"8/13/2018","2018","2017","D4","Unverified","$0.30"
"8/13/2018","2018","2017","D6","Unverified","$0.24"
"8/13/2018","2018","2018","D3","Q-RIN","$2.29"
"8/13/2018","2018","2018","D3","Unverified","$2.10"
"8/13/2018","2018","2018","D4","Q-RIN","$0.51"
"8/13/2018","2018","2018","D4","Unverified","$0.48"
"8/13/2018","2018","2018","D6","Unverified","$0.28"
"8/20/2018","2018","2017","D3","Unverified","$1.87"
"8/20/2018","2018","2017","D4","Q-RIN","$0.45"
"8/20/2018","2018","2017","D4","Unverified","$0.25"
"8/20/2018","2018","2017","D6","Q-RIN","$0.16"
"8/20/2018","2018","2017","D6","Unverified","$0.19"
"8/20/2018","2018","2018","D3","Q-RIN","$2.16"
"8/20/2018","2018","2018","D3","Unverified","$2.00"
"8/20/2018","2018","2018","D4","Q-RIN","$0.48"
"8/20/2018","2018","2018","D4","Unverified","$0.53"
"8/20/2018","2018","2018","D6","Unverified","$0.27"
"8/27/2018","2018","2017","D3","Q-RIN","$2.15"
"8/27/2018","2018","2017","D4","Q-RIN","$0.33"
"8/27/2018","2018","2017","D4","Unverified","$0.24"
"8/27/2018","2018","2017","D5","Unverified","$0.21"
"8/27/2018","2018","2017","D6","Unverified","$0.20"
"8/27/2018","2018","2018","D3","Q-RIN","$2.30"
"8/27/2018","2018","2018","D3","Unverified","$2.10"
"8/27/2018","2018","2018","D4","Q-RIN","$0.47"
"8/27/2018","2018","2018","D4","Unverified","$0.58"
"8/27/2018","2018","2018","D5","Q-RIN","$0.36"
"8/27/2018","2018","2018","D5","Unverified","$0.30"
"8/27/2018","2018","2018","D6","Q-RIN","$0.24"
"8/27/2018","2018","2018","D6","Unverified","$0.23"
"9/3/2018","2018","2017","D3","Q-RIN","$2.15"
"9/3/2018","2018","2017","D4","Q-RIN","$0.24"
"9/3/2018","2018","2017","D4","Unverified","$0.26"
"9/3/2018","2018","2017","D6","Q-RIN","$0.16"
"9/3/2018","2018","2017","D6","Unverified","$0.19"
"9/3/2018","2018","2018","D3","Q-RIN","$2.28"
"9/3/2018","2018","2018","D4","Q-RIN","$0.45"
"9/3/2018","2018","2018","D4","Unverified","$0.58"
"9/3/2018","2018","2018","D6","Unverified","$0.28"
"9/10/2018","2018","2017","D3","Q-RIN","$2.11"
"9/10/2018","2018","2017","D4","Q-RIN","$0.26"
"9/10/2018","2018","2017","D4","Unverified","$0.25"
"9/10/2018","2018","2017","D5","Unverified","$0.23"
"9/10/2018","2018","2017","D6","Unverified","$0.15"
"9/10/2018","2018","2018","D3","Q-RIN","$2.25"
"9/10/2018","2018","2018","D4","Q-RIN","$0.44"
"9/10/2018","2018","2018","D4","Unverified","$0.48"
"9/10/2018","2018","2018","D5","Unverified","$0.47"
"9/10/2018","2018","2018","D6","Unverified","$0.28"
"9/17/2018","2018","2017","D3","Q-RIN","$2.15"
"9/17/2018","2018","2017","D3","Unverified","$2.13"
"9/17/2018","2018","2017","D4","Q-RIN","$0.25"
"9/17/2018","2018","2017","D4","Unverified","$0.29"
"9/17/2018","2018","2017","D6","Unverified","$0.18"
"9/17/2018","2018","2018","D3","Q-RIN","$2.23"
"9/17/2018","2018","2018","D4","Q-RIN","$0.53"
"9/17/2018","2018","2018","D4","Unverified","$0.53"
"9/17/2018","2018","2018","D6","Unverified","$0.28"
"9/24/2018","2018","2017","D3","Q-RIN","$2.13"
"9/24/2018","2018","2017","D4","Q-RIN","$0.27"
"9/24/2018","2018","2017","D4","Unverified","$0.26"
"9/24/2018","2018","2017","D5","Unverified","$0.24"
"9/24/2018","2018","2017","D6","Unverified","$0.20"
